2014/02/07,-1.2467,-0.24196,-0.067728,1.1912,-0.28432,0.8232,0.0099,-0.0045,0.009,0.28681,0.32369,-0.0020091
2014/02/10,1.6978,0.02344,-0.015118,1.295,-0.20177,0.22431,0.0235,-0.003,0.0056,-0.18462,0.41903,-0.0075129
2014/02/11,3.0971,0.16795,-0.094935,1.2508,-0.29504,0.83647,0.005,0.0042,0.0014,-0.010392,0.40384,0.0079493
2014/02/12,1.1074,0.22496,-0.056776,0.67654,-0.20081,0.48107,0.0065,-0.005,0.0086,0.1536,0.20269,-0.0047102
2014/02/13,-0.14694,0.24034,-0.040885,1.0193,-0.13727,-0.1906,-0.0103,0.0043,-0.0063,0.019141,-0.050209,-0.0010625
2014/02/14,0.57218,0.072049,-0.08749,1.2078,-0.34035,1.2188,0.0119,-0.002,0.0079,-0.087313,0.19798,-0.010006
2014/02/17,1.0955,-0.072233,-0.063589,1.7434,-0.38086,0.51949,0.0136,-0.0027,0.0118,-0.010672,-0.30615,0.36388
2014/02/18,-1.3329,0.079564,0.068226,1.017,-0.34286,1.0454,-0.0064,-0.0007,0.0089,0.011165,-0.21873,0.019233
2014/02/19,-0.43668,0.30529,0.17691,-0.14695,0.34356,1.1806,0.0074,0.0022,-0.0077,-0.44181,0.26856,-0.00025972
2014/02/20,0.75783,0.051024,0.053252,-0.044251,0.38185,0.65845,-0.0074,0.0146,-0.0171,0.080406,0.48068,0.02437
2014/02/21,-1.397,-0.32624,-0.11316,0.69392,-0.5925,0.21497,-0.0091,-0.0082,0.0099,-0.0054608,-0.16964,-0.0095043
2014/02/24,-3.0249,-0.025529,0.07666,0.96656,-0.11992,-0.43544,-0.0113,-0.0078,0.0229,0.25755,0.0021408,-0.0040708
2014/02/25,-4.1845,0.1998,0.17809,0.69545,0.096102,-0.10351,-0.0288,0.0098,-0.0158,0.32303,0.18095,0.30051
2014/02/26,-1.7029,0.15061,0.17654,0.94396,-0.13777,0.3041,0.004,0.0001,0.0038,0.24667,0.030112,0.0043839
2014/02/27,0.77373,0.11981,0.074012,0.64947,0.1661,-0.25809,-0.0053,0.0173,-0.01,-0.22845,0.1187,0.0019501
2014/02/28,1.5094,-0.2794,0.097903,1.1483,0.045092,-0.18498,0.0082,-0.005,0.002,0.25001,-0.0001248,0.022575
2014/03/03,1.1261,-0.20753,0.10474,0.98281,-0.23487,0.50861,0.0125,-0.0018,0.0085,0.2696,0.080563,-0.00030853
2014/03/04,0.050693,0.07114,-0.056814,-0.0020122,-0.41769,1.1381,-0.0025,0.0041,0.0059,0.23137,0.15808,-0.00073524
2014/03/05,-0.79298,0.32184,-0.079654,0.11924,-0.30104,0.85841,-0.0068,-0.0032,0.0066,0.12716,-0.19989,-0.00022648
2014/03/06,0.016889,0.088401,-0.056505,0.14158,0.10629,0.82445,0.0026,0.0066,0.0011,0.027669,0.19971,-2.9543e-05
2014/03/07,0.71429,-0.5112,-0.032725,0.40479,0.53518,-0.33682,-0.0019,-0.0008,-0.0032,0.083488,-0.42919,-0.014461
2014/03/10,-2.8707,0.095619,-0.03144,0.181,0.33279,-0.3717,-0.0319,0,-0.009,0.079767,0.10958,0.0023087
2014/03/11,-2.229,0.82492,-0.087574,-0.22486,-0.20646,0.001125,0.0006,-0.0016,-0.0038,0.10985,0.14215,0.0017144
2014/03/12,0.90403,0.57069,-0.010084,0.27474,-0.11044,0.060968,-0.0018,-0.0076,0.0007,-0.032314,0.074149,-0.0039975
2014/03/13,1.5371,0.014135,0.1452,0.68483,-0.0077439,0.37679,0.0125,-0.0054,0.0007,0.0048586,-0.057816,-0.00029764
2014/03/14,0.48243,-0.16652,0.068593,0.43076,-0.23195,0.31084,-0.0063,-0.001,0.0043,-0.0034549,0.27491,0.0089943
2014/03/17,-0.25515,-0.12134,-0.011842,0.66551,-0.31658,0.78924,0.0143,-0.0014,0.0086,-0.16342,-0.056864,0.00020816
2014/03/18,0.2915,0.11943,0.041808,0.65235,-0.55416,0.77492,0.0016,-0.0022,0.0062,0.37057,0.3284,-0.0010642
2014/03/19,-0.8015,0.27994,0.094427,0.96947,-0.27262,-0.37012,-0.0032,0.009,0.0073,0.31083,-0.10932,-0.0021677
2014/03/20,-1.5045,0.40078,0.045146,0.27882,0.083427,-0.46231,-0.0197,0.0066,-0.0086,-0.10856,0.096358,-0.014589
2014/03/21,2.5271,0.27527,0.091217,0.67836,-0.094566,0.24844,0.0245,0.0057,-0.0064,-0.13431,-0.088332,0.018719
2014/03/24,4.2007,-0.044446,0.17379,0.70941,0.1045,0.2851,0.006,0.0077,-0.0029,-0.075372,0.73637,0.0013853
2014/03/25,0.033535,-0.079648,0.028094,0.24782,0.14959,0.76626,-0.0007,0.0061,-0.0009,0.035057,0.9069,-0.0047932
2014/03/26,-1.2327,0.14408,-0.096816,0.34551,-0.1467,0.2397,0.0007,-0.0042,0.0074,-0.049671,0.71121,0.017802
2014/03/27,-0.85484,0.38466,0.17722,0.12566,0.28661,-0.08218,-0.0133,0.0046,-0.006,0.35993,-0.086177,-0.0068547
2014/03/28,-0.016866,0.36736,0.29424,0.029036,0.53598,-0.53223,-0.0102,0.0102,-0.0187,0.39188,0.62455,0.002461
2014/03/31,0.15216,-0.058912,0.0097507,0.84503,0.012639,-1.219,-0.0044,-0.0026,-0.0051,0.061563,-0.48067,0.0061673
2014/04/01,0.72537,0.18572,-0.049116,0.98311,0.0059487,-0.20256,0.0108,-0.0046,0.0076,0.1893,0.25779,0.0014597
2014/04/02,1.9413,0.17864,0.012994,0.64142,0.072924,-0.0050308,0.0028,0.0063,-0.0087,-0.06043,0.099786,-0.069832
2014/04/03,0.36845,-0.25222,-0.084645,0.36413,-0.051211,0.25169,-0.0048,-0.005,0.0085,-0.12706,0.028845,-0.0024101
2014/04/04,0,0.1389,0.002416,0.22793,0.13919,0.7821,0.0093,-0.003,0.0043,-0.034046,-0.20495,0.0053541
2014/04/08,3.4373,0.017464,0.054021,0.31835,0.10491,0.58982,0.016,-0.001,-0.0059,0.021489,-0.036257,0.0076313
2014/04/09,2.3679,-0.17379,0.074556,0.40231,0.29394,0.71939,0.0055,-0.0003,0.0056,0.053612,0.18392,-0.0034315
2014/04/10,2.2262,0.16253,0.10146,0.65143,0.35933,0.77199,0.0105,0.0027,-0.0055,0.10474,0.097319,-0.0036991
2014/04/11,2.5073,0.19629,-0.0032233,1.0817,-0.15161,0.48983,-0.003,-0.0034,-0.0007,-0.0015811,-0.0070505,-0.0038469
2014/04/14,-0.58387,-0.31259,0.0071129,0.88795,-0.27664,0.31974,0.0024,-0.0032,0.0067,-0.17811,0.11767,-0.010378
2014/04/15,-2.4775,-0.1572,0.084836,1.363,0.014146,0.18755,-0.0124,-0.002,0.0061,-0.22951,-0.55932,-0.0039602
2014/04/16,-1.8571,-0.067415,0.090493,0.485,0.021041,0.38861,0.0006,0.0015,0.0029,0.01436,0.35477,-0.00048629
2014/04/17,-0.16181,-0.2116,0.04772,-0.15466,-0.13285,0.85944,-0.0017,-0.0001,0.0019,-0.26326,-0.1772,0.0011334
2014/04/18,-0.12939,-0.18157,0.042329,0.67121,0.10827,-0.30349,0.0007,-0.0026,0.0041,-0.13699,0.24521,0.00067665
2014/04/21,-1.6532,0.11202,0.17285,0.60232,0.26993,0.034022,-0.0153,0.0013,-0.0027,0.00083704,-0.081291,0.00097624
2014/04/22,-0.84211,0.34573,0.11919,-0.14951,0.041557,0.16636,-0.0011,0.0065,-0.0082,-0.095684,0.25918,-0.00094508
2014/04/23,0.92287,0.31364,0.043745,-0.1739,0.24516,0.2097,-0.0025,-0.0001,-0.002,-0.2933,0.44582,-0.00050371
2014/04/24,0.16332,0.22804,0.032755,0.48919,0.60926,-0.37762,-0.0062,0.0028,-0.0049,-0.23341,-0.14878,-0.0007004
2014/04/25,-0.94709,0.52043,0.075601,0.16968,0.65919,-0.94196,-0.0143,0.0046,-0.0047,-0.32287,0.42653,-0.0011086
2014/04/28,-2.2175,-0.085903,0.21969,0.34427,0.30466,-1.0991,-0.022,0.0037,-0.0155,-0.085371,-0.20961,-0.0034979
2014/04/29,-0.21431,-0.45576,0.06057,0.50985,-0.043684,0.036548,0.0103,-0.0032,0.0044,0.12327,0.7474,0.032541
2014/04/30,0.90045,-0.40298,0.1047,0.3199,-0.35756,0.51935,0.0047,-0.0046,0.0069,0.075083,-0.513,-0.00046242
2014/05/05,-0.51214,-0.43496,0.0044739,0.82655,-0.27462,0.21801,0.0039,-0.0023,0.0099,-0.13112,0.18533,-0.00017943
2014/05/06,-0.628,-0.010088,0.0021888,0.75802,0.033603,-0.35054,0.0028,-0.0031,0.0037,-0.020839,0.077846,-0.0014003
2014/05/07,-0.74726,0.22267,0.10357,0.67523,-0.11707,-0.27934,-0.012,0.003,-0.0059,0.060345,0.074903,-0.0016512
2014/05/08,-0.44903,0.0726,0.087084,0.22837,-0.12749,0.086699,0.0009,0.0028,0,0.14337,-0.45029,0.0023052
2014/05/09,0.2175,-0.20417,-0.0039496,0.64376,-0.048755,-0.3044,-0.0047,0.0008,-0.0058,-0.047676,0.2734,0.00014499
2014/05/12,1.6204,-0.073032,0.023482,1.0403,-0.16357,-0.17439,0.0223,-0.0001,0.0005,-0.11187,-0.14534,-6.7439e-05
2014/05/13,1.3189,0.15249,-0.045051,0.25536,-0.0060684,0.81194,-0.0012,0.0022,0.0011,-0.049722,-0.095811,-0.0022755
2014/05/14,-0.59181,0.041207,-0.025486,-0.14381,0.30398,0.21462,-0.0004,0.002,0.0009,-0.066065,0.076998,-0.0010183
2014/05/15,-1.1369,0.16182,0.20507,-0.49904,0.22704,0.3597,-0.0144,0.0025,-0.0036,-0.13178,0.045913,-0.0038097
2014/05/16,-0.85993,0.14133,0.14665,-0.19736,-0.32846,0.10272,-0.0008,0.004,0.0003,0.052776,0.075967,-0.001324
2014/05/19,-2.0833,-0.13677,0.04094,0.10346,-0.22519,-0.36624,-0.0089,0.0001,0.0065,0.28232,0.0049534,-0.0022446
2014/05/20,-2.0517,-0.00082835,-0.0012975,0.15458,-0.052113,-0.15982,0.0025,0.0001,0.0046,0.24082,-0.064107,-0.00053289
2014/05/21,0.97021,-0.011841,-0.075121,0.37889,0.041422,0.32508,0.0091,-0.0013,0.0003,0.18687,-0.0021091,-0.00072646
2014/05/22,0.95368,-0.093322,-0.10022,0.66539,0.13338,0.24936,-0.0009,-0.0015,0.0031,0.047869,0.18903,0.0074402
2014/05/23,0.84289,-0.073714,-0.03519,0.7443,-0.073945,0.54734,0.0089,-0.0016,0.0026,-0.078255,0.55544,0.0032141
2014/05/26,1.1302,0.12628,0.088319,0.95778,-0.15162,0.59929,0.0069,-0.0053,0.0078,-0.13319,-0.26705,-0.0036811
2014/05/27,-0.2006,0.19802,0.04587,0.66693,0.013551,0.50972,-0.0038,0.0011,0.0016,0.01342,-0.16296,-0.0037151
2014/05/28,0.36697,-0.023458,0.078833,0.0041885,0.28973,0.070773,0.0103,-0.0028,0.0021,0.017038,0.89585,-0.0008144
2014/05/29,0.35176,0.092994,0.12631,-0.2214,0.24547,0.34513,-0.0079,0.0024,-0.0069,-0.018771,0.48273,-0.016913
