2015/5/29,8.206788,0.5015,0.0229,1.0775,2.1159,0.0256,0.0549,0.0309,-1.8294
2015/6/30,1.791764,0.0577,0.0285,0.8449,0.1016,0.0057,0.0841,0.0191,-12.4984
2015/7/31,-8.816461,0.566,0.0138,0.2329,1.6971,0.0532,0.0219,0.0271,-14.6735
2015/8/31,-6.008444,-0.2365,0.006,0.401,-0.2927,-0.0191,0.0323,0.0113,-8.0759
2015/9/30,-4.579376,-0.7001,-0.0066,0.3783,-0.6332,-0.0268,0.0145,-0.0047,-2.866
2015/10/30,4.32175,0.5749,-0.0036,0.6537,2.7587,0.0187,0.0212,-0.0056,-1.1119
2015/11/30,1.09529,0.0667,0.0013,0.4683,0.104,0.0037,0.0263,0.0079,-3.2925
2015/12/31,10.36478,1.0758,0.011,0.9978,9.6301,0.0298,0.0276,0.0063,-2.1123
2016/1/29,-24.641131,-1.5034,-0.0064,0.9983,-0.8665,-0.0658,0.0437,-0.011,-23.015
2016/2/29,-4.377988,0.2494,0.0083,0.7339,0.4257,0.0083,0.0244,0.0318,-4.2433
2016/3/31,5.811045,0.5605,0.0025,0.5122,1.9171,0.0246,0.0224,0.0057,-1.2757
2016/4/29,2.15663,0.1724,0.0114,1.2049,0.3266,0.0042,0.029,0.0165,-2.9887
2016/5/31,-0.567516,-1.7864,-0.0119,-0.0783,-0.8998,0.1477,0.0065,-0.0159,-4.4101
