2014/01/30,-0.70788,0.54892,0.15757,1.3166,-2.4402,5.7006,0.3,6.9,3.82,8.69,-2.69,0.028878,0.0084442,0.45104
2014/02/28,-0.45164,0.80817,0.12863,2.4682,-2.7097,3.3893,0.57,3.4,-0.5,-0.2,-0.01,0.028247,0.0028906,1.1262
2014/03/31,-6.7811,1.9787,0.26039,-0.40823,-1.5178,2.0038,0.39,-0.7,-8.11,-6.98,4.19,0.017053,-0.013149,12.432
2014/04/30,0.2264,0.67678,0.43706,2.3633,0.81492,0.47792,-1.09,-0.01,-0.22,-0.66,-1.14,0.030926,0.015789,-23.824
2014/05/30,-2.713,0.14655,0.52163,0.98316,-0.93278,2.1508,-0.14,2.3,-2.87,2.71,0.94,0.0082365,-0.0011059,-139.7185
2014/06/30,1.9147,0.41041,0.45717,0.5985,-0.49122,4.1573,0.45,3.36,-1.34,2.32,-1.6,0.024347,0.02092,-53.4385
2014/07/31,2.1999,2.5216,0.18872,3.2572,-1.3584,3.535,2.74,0.52,-4.35,-1.12,6.66,0.0091275,0.0049109,-12.0544
2014/08/29,8.6103,0.40909,0.27708,-1.1002,-1.1396,7.6241,-1.77,4.89,-0.56,1.77,5,0.0097347,0.0072519,32.5923
2014/09/30,3.2783,1.3241,0.46667,-3.6599,-3.2215,11.0893,-1.09,8.53,5.66,4.35,-2.21,0.016048,0.0005923,-0.022501
2014/10/31,6.6462,2.0626,0.73135,2.4512,-0.16954,6.3247,1.01,0.15,0.56,-0.17,-0.06,0.042508,0.0043837,6.9148
2014/11/28,23.8891,2.4953,0.61233,1.5216,0.34604,8.9862,3.64,-0.64,-3.66,-5.76,-5.82,0.047547,0.007111,16.6833
2014/12/31,27.2278,4.923,0.49711,3.7577,5.2361,5.2374,14.83,-17.31,14.85,6.8,-14.48,0.038451,-0.021228,-3.1008
2015/01/30,6.3599,0.67324,0.15486,0.86184,-3.8136,6.2945,-6.89,2.3,-13.6,-9.78,11.06,0.04061,-0.0022322,32.155
2015/02/27,6.4544,0.82207,-0.48482,1.4426,-2.1723,5.8537,-3.4,2.55,-4.64,0.38,-6.56,0.021327,0.00096709,22.9953
2015/03/31,5.9851,1.6517,-0.25821,0.56248,-3.7364,11.7602,-2.33,8.16,-6.64,6.42,-6.34,0.037244,-0.0063667,-4.1274
2015/04/30,15.4492,-0.20578,1.5068,-2.2695,0.49416,12.3574,3.01,-0.29,8.4,6.49,-0.47,0.04011,-0.063607,7.3411
2015/05/29,9.192,1.2565,-0.87595,-2.7832,-10.2101,8.5879,-15.82,19.15,10.36,3.12,4.19,0.036407,0.035636,-10.0159
2015/06/30,-9.868,6.5294,0.55205,1.5723,-5.3713,-1.8864,8.19,-4.01,-14.15,-9.33,19.98,0.11166,0.0045438,-0.54693
2015/07/31,-8.2148,5.1244,-0.21253,5.0773,-1.8975,-3.9878,-0.72,-6.38,-11.45,-7.44,5.86,0.094207,0.045295,-11.1197
2015/08/31,-9.5346,0.46559,1.2632,2.9968,-0.71024,-4.9855,1.59,0.72,-4.45,-7.67,13.24,0.042377,0.048226,-9.2481
2015/09/30,-1.9364,0.99328,-1.0971,2.0961,-0.51609,-1.6443,-3.88,2.16,-2.54,-0.86,8.46,0.057061,-0.0037093,-315.0043
2015/10/30,10.612,2.1212,-0.09357,0.62805,-2.7626,5.9638,-6.67,9.65,-19.45,8.33,3.31,0.016985,0.013913,19.7475
2015/11/30,6.7836,2.9974,0.099227,-1.3309,-3.4521,9.3125,-3.18,11.05,0.26,0.28,-2.9,0.035856,0.0061113,1.1371
2015/12/31,8.5547,2.7157,-0.68873,-2.9395,-1.6102,7.3088,-1.98,6.37,-20.79,-3.6,8.35,0.031444,0.025309,-34.0095
2016/01/29,-19.565,1.2525,0.75023,2.7881,0.88834,-3.9779,3.79,-4.82,-12.48,-4,4.57,0.048609,0.006743,-5.6293
2016/02/29,-1.219,0.3295,0.49012,1.8135,-0.96895,-2.4937,1.17,0.13,1.13,-1.71,0.78,0.016135,0.01116,-10.7058
2016/03/31,4.3288,2.3301,-0.35717,1.1866,-1.1445,1.9982,-4.79,5.65,-13.12,3.28,8.36,0.018801,0.016907,-17.1136
2016/04/29,3.1852,1.0997,0.39403,-0.93442,-0.34273,3.0066,-0.15,3.42,0.5,-0.53,2.22,0.010178,0.011642,-8.1111
2016/05/31,-0.496,0.81536,-0.20432,2.6968,0.40525,0.82935,-0.79,-2.29,-0.68,-0.65,1.3,0.0066763,-0.0071406,-135.7861
2016/06/30,4.0518,1.0688,-0.20718,1.3978,-1.2076,2.9822,-2.9,4.51,3.49,1.64,-3.56,0.0071254,0.075271,585.3578
2016/07/29,8.834,2.7711,0.13514,-3.3229,-0.35034,5.5305,5.36,-1.69,-3.19,-2.26,5.87,0.027904,0.027698,-85.5718
2016/08/31,0.053373,0.36672,0.016155,-0.47433,-0.52098,3.4976,0.61,2.99,-1.68,1.8,1.56,0.020196,-0.022864,40.2663
2016/09/30,-4.046,0.64923,0.1754,-0.34762,0.17733,2.8834,0.12,3.62,0.61,0.13,-1.06,0.014511,-0.00094978,-7.221
2016/10/31,4.1388,0.22038,0.05314,-0.019908,-0.089383,2.9483,1.18,1.89,-1.07,1.58,1.64,0.007354,-0.012972,-315.6947
2016/11/30,3.8319,0.7787,0.21941,-0.42296,0.4529,4.8771,3.27,0.16,3.14,0.52,-1.52,0.022983,-0.0085986,49.4732
2016/12/30,-4.3017,0.44032,0.18873,1.6676,-0.17527,-0.46058,1.89,2.57,2.2,0.22,0.3,0.02563,0.015556,28.5585
2017/01/26,3.8876,0.95456,0.42654,1.2343,1.112,-1.3417,4.22,-3.18,4.05,1.24,-1.66,0.018377,-0.025327,297.3199
2017/02/28,1.9885,0.3093,-0.84622,1.7667,-0.64091,2.2951,0.48,1.08,-2.74,-0.03,2.22,0.0066514,0.011769,-107.2625
2017/03/31,3.6455,1.4681,-0.083648,0.37246,1.2161,2.6253,1.31,-2.89,3.46,2.98,-0.85,0.018126,0.021151,-175.835
